Position,TrackName,Artist,URL,Date,Id_Song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,month_year
4,Đánh Mất Em (Lofi Ver.),Quang Đăng Trần,https://open.spotify.com/track/1Qv4Gm6jCjK9wzZ9IXqFHE,2020-11-12,1Qv4Gm6jCjK9wzZ9IXqFHE,,,,,,,,,,,,,,2020-11
5,Anh Mệt Rồi (Lofi Ver.),Anh Quân,https://open.spotify.com/track/43EN6U5AgIu06bbZ0pfHv9,2020-11-12,43EN6U5AgIu06bbZ0pfHv9,,,,,,,,,,,,,,2020-11
6,"M.A.Y (feat. RPT MCK, Duy Andy & Yuno Bigboi)",RAP VIỆT,https://open.spotify.com/track/0hGuiTI3U6XjelBbPf4YqG,2020-11-12,0hGuiTI3U6XjelBbPf4YqG,,,,,,,,,,,,,,2020-11
7,Sơn Tinh Thuỷ Tinh (feat. R.Tee & Ricky Star),RAP VIỆT,https://open.spotify.com/track/4IFoXTW2u2ZaLVDM9xUs9F,2020-11-12,4IFoXTW2u2ZaLVDM9xUs9F,,,,,,,,,,,,,,2020-11
8,"Đây Là Rap Việt (feat. Wowy, Karik, Suboi, Binz, Rhymastic & JustaTee)",RAP VIỆT,https://open.spotify.com/track/3nHbNyuUsVmtwHAcpeOrZR,2020-11-12,3nHbNyuUsVmtwHAcpeOrZR,,,,,,,,,,,,,,2020-11
9,Deep End,Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,2020-11-12,6HlE9t71z9DjGi7KqSyEpA,,,,,,,,,,,,,,2020-11
10,At My Worst,Pink Sweat$,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-12,0ri0Han4IRJhzvERHOZTMr,,,,,,,,,,,,,,2020-11
11,Thích Quá Rùi Nà,Tlinh,https://open.spotify.com/track/6jcG3yZ0e2CSI6omkYO1ut,2020-11-12,6jcG3yZ0e2CSI6omkYO1ut,,,,,,,,,,,,,,2020-11
12,MOT NGUOI VI EM,Wean,https://open.spotify.com/track/6lmJXxTcLTe6bdgwSfTqhO,2020-11-12,6lmJXxTcLTe6bdgwSfTqhO,,,,,,,,,,,,,,2020-11
13,What Lovers Do - TikTok Remix,Eduardo Luzquiños,https://open.spotify.com/track/2JdXkygz14KxGIglVzKbj9,2020-11-12,2JdXkygz14KxGIglVzKbj9,,,,,,,,,,,,,,2020-11
14,Lonely (with benny blanco),Justin Bieber,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,2020-11-12,4y4spB9m0Q6026KfkAvy9Q,,,,,,,,,,,,,,2020-11
15,Lemon Tree,Gustixa,https://open.spotify.com/track/2fDU6OzMHcXumNBJ2fIjtH,2020-11-12,2fDU6OzMHcXumNBJ2fIjtH,,,,,,,,,,,,,,2020-11
16,Past Lives,Martin Arteta,https://open.spotify.com/track/3YaRY9vbpnggTArCdGVXnS,2020-11-12,3YaRY9vbpnggTArCdGVXnS,,,,,,,,,,,,,,2020-11
17,Lemon Tree,DJ Desa,https://open.spotify.com/track/5H14xBAuFG3T8JhokaCjwo,2020-11-12,5H14xBAuFG3T8JhokaCjwo,,,,,,,,,,,,,,2020-11
18,Bởi Vì Là Khi Yêu,Lyly,https://open.spotify.com/track/57idtlQlKCv3toIDtx5LaX,2020-11-12,57idtlQlKCv3toIDtx5LaX,,,,,,,,,,,,,,2020-11
19,Rằm Tháng 7 (feat. R.Tee),RAP VIỆT,https://open.spotify.com/track/5AMPKrIvt28vOblDdQdTZF,2020-11-12,5AMPKrIvt28vOblDdQdTZF,,,,,,,,,,,,,,2020-11
20,24h,Lyly,https://open.spotify.com/track/4inMQ83GNpQ2OHDredH5hW,2020-11-12,4inMQ83GNpQ2OHDredH5hW,,,,,,,,,,,,,,2020-11
21,Đúng Cũng Thành Sai,Mỹ Tâm,https://open.spotify.com/track/33weHbON0j21ZPUMc0ZKTt,2020-11-12,33weHbON0j21ZPUMc0ZKTt,,,,,,,,,,,,,,2020-11
22,Phiêu Lưu Ký (feat. Dế Choắt),RAP VIỆT,https://open.spotify.com/track/1t3RSSFeh4fuE5Xsesv096,2020-11-12,1t3RSSFeh4fuE5Xsesv096,,,,,,,,,,,,,,2020-11
23,กีดกัน (Skyline) - Ost. แปลรักฉันด้วยใจเธอ,Billkin,https://open.spotify.com/track/4D6f8Y7qiOvmFbm3TIab22,2020-11-12,4D6f8Y7qiOvmFbm3TIab22,,,,,,,,,,,,,,2020-11
24,Lovefool,twocolors,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,2020-11-12,51Of5p3lKZeOg6itfs4og4,,,,,,,,,,,,,,2020-11
25,Gặp Nhau Là Skrrtt (feat. 16 Typh & LeeBoo),RAP VIỆT,https://open.spotify.com/track/5FLgwSb4vP10d0nIo5N0tR,2020-11-12,5FLgwSb4vP10d0nIo5N0tR,,,,,,,,,,,,,,2020-11
26,Nàng Thơ,Hoang Dung,https://open.spotify.com/track/2LykruN1mQlg9nuUaE7dvQ,2020-11-12,2LykruN1mQlg9nuUaE7dvQ,,,,,,,,,,,,,,2020-11
27,Em Vẫn Muốn Chơi,Limitlxss,https://open.spotify.com/track/6kIQwcS5XGH4iAn0m1xyZ9,2020-11-12,6kIQwcS5XGH4iAn0m1xyZ9,,,,,,,,,,,,,,2020-11
28,Don't Waste My Time,16 Typh,https://open.spotify.com/track/61PVBeR9U3a3O6pwiuF6SM,2020-11-12,61PVBeR9U3a3O6pwiuF6SM,,,,,,,,,,,,,,2020-11
29,Chơi Đồ,RPT MCK,https://open.spotify.com/track/7xikKiHGMEQPYbrNSW8vP9,2020-11-12,7xikKiHGMEQPYbrNSW8vP9,,,,,,,,,,,,,,2020-11
30,Hoa Hải Đường,Jack - J97,https://open.spotify.com/track/0J2otOvMdg62gVMMjwOvSK,2020-11-12,0J2otOvMdg62gVMMjwOvSK,,,,,,,,,,,,,,2020-11
31,Control (feat. Lu & itsnk),hairan,https://open.spotify.com/track/51Fnl3YlLWsCDOXxRlBqGY,2020-11-12,51Fnl3YlLWsCDOXxRlBqGY,,,,,,,,,,,,,,2020-11
32,Hạt Cát Bụi Vàng (feat. RPT Gonzo & Thành Draw),RAP VIỆT,https://open.spotify.com/track/1LYzMbBLdXn7AAS1HKK6Pk,2020-11-12,1LYzMbBLdXn7AAS1HKK6Pk,,,,,,,,,,,,,,2020-11
33,Hành Trình Đến Rap (feat. Duy Andy),RAP VIỆT,https://open.spotify.com/track/49bJ7iz4kyskuaeMvcOsgS,2020-11-12,49bJ7iz4kyskuaeMvcOsgS,,,,,,,,,,,,,,2020-11
34,Em Không Đi Đâu,QNT,https://open.spotify.com/track/0QMGkZe79NVt097rQKUFUs,2020-11-12,0QMGkZe79NVt097rQKUFUs,,,,,,,,,,,,,,2020-11
35,Katy (feat. RPT Gonzo),RAP VIỆT,https://open.spotify.com/track/3T1ituhIzhnLxpDgKAVHxk,2020-11-12,3T1ituhIzhnLxpDgKAVHxk,,,,,,,,,,,,,,2020-11
36,60 Năm Cuộc Đời (feat. Lor),RAP VIỆT,https://open.spotify.com/track/3BeEnrOYFjA6LrxFEsSdes,2020-11-12,3BeEnrOYFjA6LrxFEsSdes,,,,,,,,,,,,,,2020-11
37,Sofia,Clairo,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,2020-11-12,7B3z0ySL9Rr0XvZEAjWZzM,,,,,,,,,,,,,,2020-11
38,tonight,demxntia,https://open.spotify.com/track/1869eRZA3YeXKKKwmViVO1,2020-11-12,1869eRZA3YeXKKKwmViVO1,,,,,,,,,,,,,,2020-11
39,Ở Lại Đây (feat. Yang & Gill),RAP VIỆT,https://open.spotify.com/track/1fMLlneaBGENo5jhG1nZrM,2020-11-12,1fMLlneaBGENo5jhG1nZrM,,,,,,,,,,,,,,2020-11
40,Thờ er,16 BrT,https://open.spotify.com/track/0zLU4jBGrDqPRC9OKISjGK,2020-11-12,0zLU4jBGrDqPRC9OKISjGK,,,,,,,,,,,,,,2020-11
41,Chuyện Rằng,Thịnh Suy,https://open.spotify.com/track/3VOeGtJwJh2jslvQAFaaEn,2020-11-12,3VOeGtJwJh2jslvQAFaaEn,,,,,,,,,,,,,,2020-11
42,Rồng Rắn Lên Mây (feat. Thành Draw),RAP VIỆT,https://open.spotify.com/track/4HjLFhVR4yfuoGi4lzBORm,2020-11-12,4HjLFhVR4yfuoGi4lzBORm,,,,,,,,,,,,,,2020-11
43,Telescope (feat. Transviolet) (feat. Transviolet),Tim Legend,https://open.spotify.com/track/1OS490EO5cVK5ht55dLlB3,2020-11-12,1OS490EO5cVK5ht55dLlB3,,,,,,,,,,,,,,2020-11
44,To The Moon,hooligan.,https://open.spotify.com/track/1CyYcBdukmFjFibDZaDlHc,2020-11-12,1CyYcBdukmFjFibDZaDlHc,,,,,,,,,,,,,,2020-11
45,Vài Câu Nói Có Khiến Người Thay Đổi,Grey-D,https://open.spotify.com/track/77xNDn4vck69W6Qu9yronc,2020-11-12,77xNDn4vck69W6Qu9yronc,,,,,,,,,,,,,,2020-11
46,Gác Lại Âu Lo,Da LAB,https://open.spotify.com/track/6HpDKKSDZ8QpSHfikENIBC,2020-11-12,6HpDKKSDZ8QpSHfikENIBC,,,,,,,,,,,,,,2020-11
47,Cố Thức Đến Mùa Cây Thay Lá,Thái Đinh,https://open.spotify.com/track/4RhH1PzdkkFAZiWK3wpoVC,2020-11-12,4RhH1PzdkkFAZiWK3wpoVC,,,,,,,,,,,,,,2020-11
48,"Trả Nợ (feat. MAC Junior, Hành Or & Lil Cell)",RAP VIỆT,https://open.spotify.com/track/74plrjLtvy47VtyBwaosRh,2020-11-12,74plrjLtvy47VtyBwaosRh,,,,,,,,,,,,,,2020-11
49,Since You Came to Me,Floyd Thursby,https://open.spotify.com/track/4PPxLUtBqKBUvz2hUtARx2,2020-11-12,4PPxLUtBqKBUvz2hUtARx2,,,,,,,,,,,,,,2020-11
50,Papi Chulo,Octavian,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA,2020-11-12,6Juv5N0dNU1imms9c9u1dA,,,,,,,,,,,,,,2020-11
1,Tiền Nhiều Để Làm Gì (feat. Gducky),RAP VIỆT,https://open.spotify.com/track/79ME0P8ch9estARqe674HK,2020-11-19,79ME0P8ch9estARqe674HK,,,,,,,,,,,,,,2020-11
2,"Giàu Vì Bạn, Sang Vì Vợ (feat. RPT MCK)",RAP VIỆT,https://open.spotify.com/track/0ljbDAWHXvX6Fbqy2qs98U,2020-11-19,0ljbDAWHXvX6Fbqy2qs98U,,,,,,,,,,,,,,2020-11
3,Nhà Bao Việc (feat. R.Tee),RAP VIỆT,https://open.spotify.com/track/1LAdQfi4bXzNR7EAqKeWCn,2020-11-19,1LAdQfi4bXzNR7EAqKeWCn,,,,,,,,,,,,,,2020-11
4,Một Mình Có Buồn Không,Thiều Bảo Trâm,https://open.spotify.com/track/5qVq7YFh3Z6zGh15tuyFXR,2020-11-19,5qVq7YFh3Z6zGh15tuyFXR,0.703,0.517,1,-9.26,0,0.0457,0.477,0.00000863,0.318,0.375,105.011,266286,4,2020-11
5,Người Ấy Là Ai (feat. 16 Typh),RAP VIỆT,https://open.spotify.com/track/6523STZxyVjkdIKPB6CHfH,2020-11-19,6523STZxyVjkdIKPB6CHfH,0.86,0.713,3,-4.3,1,0.154,0.107,0,0.287,0.595,125.14,203520,4,2020-11
6,Mượn Rượu Tỏ Tình,King Of Rap,https://open.spotify.com/track/4Jp3HONKA2ztto0nDs8Qgt,2020-11-19,4Jp3HONKA2ztto0nDs8Qgt,0.428,0.741,5,-5.397,1,0.175,0.44,0,0.102,0.445,80.739,254630,4,2020-11
7,Đánh Mất Em (Lofi Ver.),Quang Đăng Trần,https://open.spotify.com/track/1Qv4Gm6jCjK9wzZ9IXqFHE,2020-11-19,1Qv4Gm6jCjK9wzZ9IXqFHE,0.653,0.399,5,-9.272,1,0.0402,0.734,0.0000414,0.514,0.234,121.902,228197,4,2020-11
8,Thầy Nam (feat. RPT Gonzo),RAP VIỆT,https://open.spotify.com/track/3kY1Z7YzHrgp70d7c8hPZw,2020-11-19,3kY1Z7YzHrgp70d7c8hPZw,0.538,0.852,9,-4.533,1,0.385,0.34,0,0.167,0.565,92.4,245053,4,2020-11
9,Mặc Sự Đời! (feat. Tlinh),RAP VIỆT,https://open.spotify.com/track/1KMjX7474LqjPPMRMGqDhm,2020-11-19,1KMjX7474LqjPPMRMGqDhm,0.706,0.837,7,-4.307,0,0.198,0.154,0,0.108,0.416,139.912,196333,4,2020-11
10,Tình Yêu Khủng Long,Fay,https://open.spotify.com/track/6DY7tKFQwgqcUBNd8gidJK,2020-11-19,6DY7tKFQwgqcUBNd8gidJK,0.776,0.433,5,-8.619,1,0.0322,0.611,0.000115,0.107,0.501,95.025,224908,4,2020-11
11,Bởi Vì Là Khi Yêu,Lyly,https://open.spotify.com/track/57idtlQlKCv3toIDtx5LaX,2020-11-19,57idtlQlKCv3toIDtx5LaX,0.751,0.579,5,-5.674,1,0.0367,0.311,0,0.233,0.346,116,252414,4,2020-11
12,Kẻ Điên Tin Vào Tình Yêu,Lil Zpoet,https://open.spotify.com/track/26KDKzDEvlIy4IFJblK3AE,2020-11-19,26KDKzDEvlIy4IFJblK3AE,0.647,0.404,2,-10.698,1,0.0277,0.465,0.0000114,0.381,0.403,81.996,271708,4,2020-11
13,positions,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-11-19,35mvY5S1H3J2QZyna3TFe0,0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,172325,4,2020-11
14,กีดกัน (Skyline) - Ost. แปลรักฉันด้วยใจเธอ,Billkin,https://open.spotify.com/track/4D6f8Y7qiOvmFbm3TIab22,2020-11-19,4D6f8Y7qiOvmFbm3TIab22,0.675,0.7,8,-3.944,1,0.0273,0.477,0,0.11,0.463,107.994,217778,4,2020-11
15,Đôi Khi <3,Nodey,https://open.spotify.com/track/2jMqdKufQOwjDuQOBpkn1W,2020-11-19,2jMqdKufQOwjDuQOBpkn1W,0.671,0.642,8,-7.634,0,0.0519,0.16,0.000731,0.351,0.322,139.819,200466,4,2020-11
16,Chán Gái 707,Low G,https://open.spotify.com/track/672opkM0hHxsbnLCQsrEvD,2020-11-19,672opkM0hHxsbnLCQsrEvD,0.888,0.258,1,-13.906,1,0.499,0.282,0.0000431,0.0742,0.764,148.047,216438,4,2020-11
17,To The Moon,hooligan.,https://open.spotify.com/track/1CyYcBdukmFjFibDZaDlHc,2020-11-19,1CyYcBdukmFjFibDZaDlHc,0.648,0.543,0,-6.781,1,0.0399,0.143,0,0.187,0.382,119.926,201507,4,2020-11
18,"M.A.Y (feat. RPT MCK, Duy Andy & Yuno Bigboi)",RAP VIỆT,https://open.spotify.com/track/0hGuiTI3U6XjelBbPf4YqG,2020-11-19,0hGuiTI3U6XjelBbPf4YqG,0.867,0.883,11,-2.683,0,0.335,0.123,0,0.57,0.233,109.98,172364,4,2020-11
19,Đàn Chim Di Cư,Avin Lu,https://open.spotify.com/track/1SSSusN0MrEzusxY1J5ISv,2020-11-19,1SSSusN0MrEzusxY1J5ISv,0.665,0.247,9,-10.271,1,0.0285,0.847,0,0.0993,0.484,105.143,247014,4,2020-11
20,Thích Quá Rùi Nà,Tlinh,https://open.spotify.com/track/6jcG3yZ0e2CSI6omkYO1ut,2020-11-19,6jcG3yZ0e2CSI6omkYO1ut,0.764,0.51,2,-7.47,1,0.0757,0.542,0,0.112,0.616,105.024,178286,4,2020-11
21,Past Lives,Martin Arteta,https://open.spotify.com/track/3YaRY9vbpnggTArCdGVXnS,2020-11-19,3YaRY9vbpnggTArCdGVXnS,0.723,0.131,3,-17.076,1,0.0353,0.922,0.0256,0.0775,0.16,116.049,134545,4,2020-11
22,Chơi Đồ,RPT MCK,https://open.spotify.com/track/7xikKiHGMEQPYbrNSW8vP9,2020-11-19,7xikKiHGMEQPYbrNSW8vP9,0.822,0.821,5,-3.976,1,0.25,0.273,0,0.349,0.531,139.887,127714,4,2020-11
23,Lonely (with benny blanco),Justin Bieber,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,2020-11-19,4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,149297,4,2020-11
24,Thờ er,16 BrT,https://open.spotify.com/track/0zLU4jBGrDqPRC9OKISjGK,2020-11-19,0zLU4jBGrDqPRC9OKISjGK,0.915,0.288,4,-17.642,1,0.136,0.296,0.00132,0.127,0.578,120,186833,4,2020-11
25,At My Worst,Pink Sweat$,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-19,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,170345,4,2020-11
26,Telescope (feat. Transviolet) (feat. Transviolet),Tim Legend,https://open.spotify.com/track/1OS490EO5cVK5ht55dLlB3,2020-11-19,1OS490EO5cVK5ht55dLlB3,0.673,0.66,0,-4.74,0,0.0352,0.0939,0.00249,0.188,0.268,111.991,175714,4,2020-11
27,Lemon Tree,DJ Desa,https://open.spotify.com/track/5H14xBAuFG3T8JhokaCjwo,2020-11-19,5H14xBAuFG3T8JhokaCjwo,0.912,0.784,11,-3.781,0,0.0521,0.234,0.222,0.365,0.903,129.988,334971,4,2020-11
28,Nói Chia Tay Thật Khó,Thùy Chi,https://open.spotify.com/track/200lsgWiY3PJOvmGeQYJ9H,2020-11-19,200lsgWiY3PJOvmGeQYJ9H,0.438,0.331,4,-8.824,1,0.0309,0.845,0,0.12,0.27,165.643,331084,4,2020-11
29,Anh Mệt Rồi (Lofi Ver.),Anh Quân,https://open.spotify.com/track/43EN6U5AgIu06bbZ0pfHv9,2020-11-19,43EN6U5AgIu06bbZ0pfHv9,0.599,0.498,9,-6.951,1,0.0551,0.531,0,0.343,0.253,85.985,262326,4,2020-11
30,Đúng Cũng Thành Sai,Mỹ Tâm,https://open.spotify.com/track/33weHbON0j21ZPUMc0ZKTt,2020-11-19,33weHbON0j21ZPUMc0ZKTt,0.648,0.49,5,-5.757,1,0.0283,0.844,0,0.0997,0.689,80.033,287360,4,2020-11
31,"Đây Là Rap Việt (feat. Wowy, Karik, Suboi, Binz, Rhymastic & JustaTee)",RAP VIỆT,https://open.spotify.com/track/3nHbNyuUsVmtwHAcpeOrZR,2020-11-19,3nHbNyuUsVmtwHAcpeOrZR,0.769,0.79,8,-3.087,1,0.286,0.681,0,0.387,0.771,144.984,180600,4,2020-11
32,Yêu Là Phải Nói (feat. Lor),RAP VIỆT,https://open.spotify.com/track/7gWaeGCFmoR2VTGb7BJYz9,2020-11-19,7gWaeGCFmoR2VTGb7BJYz9,0.534,0.874,0,-3.574,1,0.0957,0.212,0,0.726,0.345,99.864,206009,4,2020-11
33,So Beautiful,DPR IAN,https://open.spotify.com/track/3aPUPt18WCBy8pYAWn77Py,2020-11-19,3aPUPt18WCBy8pYAWn77Py,0.804,0.719,7,-4.777,0,0.0471,0.28,0.000373,0.0811,0.782,122.021,187227,4,2020-11
34,tonight,demxntia,https://open.spotify.com/track/1869eRZA3YeXKKKwmViVO1,2020-11-19,1869eRZA3YeXKKKwmViVO1,0.716,0.632,5,-7.102,1,0.0837,0.255,0.546,0.124,0.408,170.1,84875,4,2020-11
35,Nàng Thơ,Hoang Dung,https://open.spotify.com/track/2LykruN1mQlg9nuUaE7dvQ,2020-11-19,2LykruN1mQlg9nuUaE7dvQ,0.512,0.456,0,-7.285,1,0.0328,0.773,0,0.154,0.163,122.886,254476,4,2020-11
36,24h,Lyly,https://open.spotify.com/track/4inMQ83GNpQ2OHDredH5hW,2020-11-19,4inMQ83GNpQ2OHDredH5hW,0.763,0.619,8,-8.427,1,0.072,0.526,0.0000481,0.102,0.117,119.985,257000,4,2020-11
37,Deep End,Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,2020-11-19,6HlE9t71z9DjGi7KqSyEpA,0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,141224,4,2020-11
38,MOT NGUOI VI EM,Wean,https://open.spotify.com/track/6lmJXxTcLTe6bdgwSfTqhO,2020-11-19,6lmJXxTcLTe6bdgwSfTqhO,0.62,0.543,1,-6.313,1,0.4,0.138,0,0.135,0.528,110.648,210639,5,2020-11
39,I CAN'T STOP ME,TWICE,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-11-19,3apeXzypBMnUfYcZYNX6DH,0.657,0.88,10,-3.672,0,0.102,0.121,0,0.463,0.769,150.084,205493,4,2020-11
40,20 Năm Ở Thế Giới,Thịnh Suy,https://open.spotify.com/track/19UWe3crzWK7rULSuYO0qL,2020-11-19,19UWe3crzWK7rULSuYO0qL,0.49,0.0724,4,-20.181,1,0.0372,0.91,0.00523,0.118,0.365,149.697,160800,4,2020-11
41,Chuyện Rằng,Thịnh Suy,https://open.spotify.com/track/3VOeGtJwJh2jslvQAFaaEn,2020-11-19,3VOeGtJwJh2jslvQAFaaEn,0.811,0.276,7,-14.892,1,0.042,0.785,0.00000283,0.128,0.704,95.021,272152,4,2020-11
42,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,2020-11-19,7o4gBbTM6UBLkOYPw9xMCz,0.928,0.341,11,-10.196,0,0.103,0.0614,0,0.162,0.745,129.966,170233,4,2020-11
43,Put Your Records On - Acoustic,Tiffany Alvord,https://open.spotify.com/track/6obiiUPIIoZ5sePPv566lj,2020-11-19,6obiiUPIIoZ5sePPv566lj,0.641,0.325,9,-8.353,1,0.0239,0.648,0,0.139,0.35,96,193948,4,2020-11
44,Phiêu Lưu Ký (feat. Dế Choắt),RAP VIỆT,https://open.spotify.com/track/1t3RSSFeh4fuE5Xsesv096,2020-11-19,1t3RSSFeh4fuE5Xsesv096,0.838,0.937,10,-2.849,0,0.339,0.134,0,0.0836,0.81,150.028,204800,4,2020-11
45,Lovefool,twocolors,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,2020-11-19,51Of5p3lKZeOg6itfs4og4,0.677,0.766,6,-6.896,1,0.0568,0.0219,0.00000681,0.129,0.198,123.062,190488,4,2020-11
46,Chú Bé Loắt Choắt (feat. Dế Choắt),RAP VIỆT,https://open.spotify.com/track/3z7wPex6N4jbcJWrva8XRk,2020-11-19,3z7wPex6N4jbcJWrva8XRk,0.736,0.863,10,-3.449,0,0.351,0.32,0,0.275,0.553,94.985,181895,4,2020-11
47,Hoa Hải Đường,Jack - J97,https://open.spotify.com/track/0J2otOvMdg62gVMMjwOvSK,2020-11-19,0J2otOvMdg62gVMMjwOvSK,0.534,0.499,9,-10.601,0,0.0416,0.0416,0.0000413,0.287,0.227,91.954,229589,4,2020-11
48,Em Vẫn Muốn Chơi,Limitlxss,https://open.spotify.com/track/6kIQwcS5XGH4iAn0m1xyZ9,2020-11-19,6kIQwcS5XGH4iAn0m1xyZ9,0.707,0.578,2,-8.147,0,0.0302,0.101,0,0.139,0.526,128.085,245394,4,2020-11
49,Dancing in My Room,347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,2020-11-19,6Pgmqg15yVexuOgtzuxwoX,0.98,0.413,8,-11.052,0,0.101,0.671,0.0000795,0.17,0.764,119.993,180139,4,2020-11
50,Lemon Tree,Gustixa,https://open.spotify.com/track/2fDU6OzMHcXumNBJ2fIjtH,2020-11-19,2fDU6OzMHcXumNBJ2fIjtH,0.784,0.482,0,-9.342,1,0.0405,0.821,0.893,0.533,0.282,122.051,158704,4,2020-11
1,"Giàu Vì Bạn, Sang Vì Vợ (feat. RPT MCK)",RAP VIỆT,https://open.spotify.com/track/0ljbDAWHXvX6Fbqy2qs98U,2020-11-26,0ljbDAWHXvX6Fbqy2qs98U,0.733,0.893,2,-2.729,1,0.391,0.0864,0,0.268,0.612,72.53,223446,4,2020-11
2,Tiền Nhiều Để Làm Gì (feat. Gducky),RAP VIỆT,https://open.spotify.com/track/79ME0P8ch9estARqe674HK,2020-11-26,79ME0P8ch9estARqe674HK,0.515,0.754,11,-3.773,1,0.294,0.282,0,0.125,0.365,140.062,248571,4,2020-11
3,Kẻ Điên Tin Vào Tình Yêu,Lil Zpoet,https://open.spotify.com/track/26KDKzDEvlIy4IFJblK3AE,2020-11-26,26KDKzDEvlIy4IFJblK3AE,0.647,0.404,2,-10.698,1,0.0277,0.465,0.0000114,0.381,0.403,81.996,271708,4,2020-11
4,กีดกัน (Skyline) - Ost. แปลรักฉันด้วยใจเธอ,Billkin,https://open.spotify.com/track/4D6f8Y7qiOvmFbm3TIab22,2020-11-26,4D6f8Y7qiOvmFbm3TIab22,0.675,0.7,8,-3.944,1,0.0273,0.477,0,0.11,0.463,107.994,217778,4,2020-11
5,Đánh Mất Em (Lofi Ver.),Quang Đăng Trần,https://open.spotify.com/track/1Qv4Gm6jCjK9wzZ9IXqFHE,2020-11-26,1Qv4Gm6jCjK9wzZ9IXqFHE,0.653,0.399,5,-9.272,1,0.0402,0.734,0.0000414,0.514,0.234,121.902,228197,4,2020-11
6,Say Em,QNT,https://open.spotify.com/track/2y3lOuZHoqU6OoShJDB7Aj,2020-11-26,2y3lOuZHoqU6OoShJDB7Aj,0.703,0.713,2,-5.866,1,0.0622,0.804,0,0.471,0.415,90.052,218920,4,2020-11
7,Nhà Bao Việc (feat. R.Tee),RAP VIỆT,https://open.spotify.com/track/1LAdQfi4bXzNR7EAqKeWCn,2020-11-26,1LAdQfi4bXzNR7EAqKeWCn,0.708,0.754,6,-3.905,1,0.382,0.0671,0,0.422,0.678,200.158,202452,4,2020-11
8,I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack,Ardhito Pramono,https://open.spotify.com/track/5AkV53fo1u01mi8r22JNeF,2020-11-26,5AkV53fo1u01mi8r22JNeF,0.372,0.322,7,-9.831,1,0.0398,0.851,0.00000102,0.108,0.152,85.064,219600,4,2020-11
9,Người Ấy Là Ai (feat. 16 Typh),RAP VIỆT,https://open.spotify.com/track/6523STZxyVjkdIKPB6CHfH,2020-11-26,6523STZxyVjkdIKPB6CHfH,0.86,0.713,3,-4.3,1,0.154,0.107,0,0.287,0.595,125.14,203520,4,2020-11
10,Thầy Nam (feat. RPT Gonzo),RAP VIỆT,https://open.spotify.com/track/3kY1Z7YzHrgp70d7c8hPZw,2020-11-26,3kY1Z7YzHrgp70d7c8hPZw,0.538,0.852,9,-4.533,1,0.385,0.34,0,0.167,0.565,92.4,245053,4,2020-11
11,Chán Gái 707,Low G,https://open.spotify.com/track/672opkM0hHxsbnLCQsrEvD,2020-11-26,672opkM0hHxsbnLCQsrEvD,0.888,0.258,1,-13.906,1,0.499,0.282,0.0000431,0.0742,0.764,148.047,216438,4,2020-11
12,At My Worst,Pink Sweat$,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-26,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,170345,4,2020-11
13,Thiên Đàng,Wowy,https://open.spotify.com/track/0b3N9S5FHJ4h9k7IsKDVSy,2020-11-26,0b3N9S5FHJ4h9k7IsKDVSy,0.843,0.694,8,-6.128,1,0.0583,0.739,0.000233,0.196,0.546,91.939,232174,4,2020-11
14,Mượn Rượu Tỏ Tình,King Of Rap,https://open.spotify.com/track/4Jp3HONKA2ztto0nDs8Qgt,2020-11-26,4Jp3HONKA2ztto0nDs8Qgt,0.428,0.741,5,-5.397,1,0.175,0.44,0,0.102,0.445,80.739,254630,4,2020-11
